PPD_0,PPD_1,PPD_2,PPD_3,PPD_4,RRD_0,RRD_1,RRD_2,RRD_3,RRD_4,RPD_0,RPD_1,RPD_2,RPD_3,RPD_4,PRD_0,PRD_1,PRD_2,PRD_3,PRD_4,Hold_Time_0,Hold_Time_1,Hold_Time_2,Hold_Time_3,Hold_Time_4,PPD_Sum,RRD_Sum,RPD_Sum,PRD_Sum,Typing_Speed_Avg,Typing_Speed_Max,Typing_Speed_Min,HT_Sum,Hold_Time_Avg,Hold_Time_Std,Key_Type_1,Key_Type_2,Key_Type_3,Key_Type_4,Key_Type_5,Key_Section_1,Key_Section_2,Key_Section_3,Key_Section_4,Key_Section_5,label
0.357276,0.117492,0.189973,0.489585,0.09954,0.342685,0.096223,0.230052,0.507087,0.109206,0,0.005071,0.098821,0.358354,0.04919300000000004,0,0.208644,0.321204,0.638318,0.257939,0.112421,0.091152,0.131231,0.148733,0.158399,1.253866,1.285253,0.41305299999999995,1.426105,0.2507732,0.489585,0.09954,0.6419360000000001,0.1283872,0.024348004340397186,4,4.0,0.0,4.0,4.0,2,2.0,9.0,2.0,4.0,1
0.070663,0.23694,0.140867,0.134535,0.304601,0.052906,0.250356,0.081506,0.147743,0.272413,0,0.096298,0.013190999999999953,0.039838,0.196696,0,0.390998,0.235564,0.24244,0.380318,0.140642,0.154058,0.094697,0.107905,0.075717,0.887606,0.8049240000000001,0.31964100000000006,1.24932,0.1775212,0.304601,0.070663,0.5730190000000001,0.1146038,0.028941180275862968,4,4.0,4.0,0.0,4.0,5,5.0,2.0,9.0,3.0,1
0.217234,0.167711,0.043337,0.178196,0.26937,0.215425,0.162201,0.084019,0.201043,0.266995,0,0.093803,0.025061,0.069116,0.137443,0,0.236109,0.152417,0.310123,0.398922,0.073908,0.068398,0.10908,0.131927,0.129552,0.875848,0.929683,0.275301,1.097571,0.17516959999999998,0.26937,0.043337,0.512865,0.102573,0.02691273919912278,4,4.0,4.0,0.0,4.0,2,2.0,5.0,9.0,5.0,1
0.072905,0.212043,0.269191,0.226974,0.303773,0.075093,0.169026,0.278691,0.252026,0.298294,0,0.080303,0.180468,0.128751,0.180498,0,0.300766,0.367414,0.350249,0.421569,0.13174,0.088723,0.098223,0.123275,0.117796,1.084886,1.07313,0.57002,1.4399980000000001,0.2169772,0.303773,0.072905,0.5597570000000001,0.1119514,0.01601249193098938,4,4.0,4.0,4.0,4.0,4,2.0,3.0,2.0,1.0,1
0.176072,0.284837,0.545138,0.262718,0.147376,0.193474,0.246293,0.540184,0.268194,0.185101,0,0.149639,0.448484,0.171018,0.0502,0,0.381491,0.636838,0.359894,0.282277,0.135198,0.096654,0.0917,0.097176,0.134901,1.416141,1.433246,0.819341,1.6605,0.28322820000000004,0.545138,0.147376,0.5556289999999999,0.11112579999999998,0.01962713717687834,4,4.0,0.0,4.0,4.0,2,2.0,9.0,4.0,1.0,1
0.107703,0.187196,0.147813,0.387648,0.201881,0.086971,0.209549,0.108096,0.483161,0.037098,0,0.073027,0.011291,0.290843,0.009563,0,0.323718,0.244618,0.579966,0.229416,0.114169,0.136522,0.096805,0.192318,0.027535,1.032241,0.924875,0.384724,1.377718,0.2064482,0.387648,0.107703,0.567349,0.1134698,0.05368693855827504,4,4.0,0.0,4.0,4.0,4,2.0,9.0,2.0,2.0,1
0.001011,0.15132,0.245156,0.482145,0.205955,0.135932,0.095534,0.261487,0.4942,0.139281,0,0.011136000000000035,0.138486,0.359144,0.070899,0,0.25799,0.368157,0.617201,0.274337,0.162456,0.10667,0.123001,0.135056,0.068382,1.085587,1.126434,0.557393,1.517685,0.21711739999999996,0.482145,0.001011,0.5955649999999999,0.11911299999999998,0.031229390170158623,4,4.0,0.0,8.0,8.0,1,4.0,9.0,7.0,7.0,1
0.325589,0.926279,0.310155,0.381791,0.17695,0.309384,0.961346,0.291888,0.413511,0.164651,0,0.874102,0.222911,0.312814,0.076253,0,1.013523,0.379132,0.482488,0.265348,0.052177,0.087244,0.068977,0.100697,0.088398,2.120764,2.14078,1.48608,2.140491,0.4241528,0.926279,0.17695,0.397493,0.0794986,0.01700433237266315,8,4.0,0.0,8.0,8.0,7,4.0,9.0,7.0,7.0,1
0.162813,0.475197,0.170159,2.5106260000000002,0.155559,0.162084,0.554079,0.115029,2.527609,0.086271,0,0.387528,0.003608,2.399205,0.027155,0,0.641748,0.28158,2.63903,0.214675,0.087669,0.166551,0.111421,0.128404,0.059116,3.4743540000000004,3.445072,2.817496,3.777033,0.6948708,2.5106260000000002,0.155559,0.553161,0.1106322,0.03639944694854579,8,4.0,4.0,0.0,4.0,7,1.0,4.0,9.0,2.0,1
0.172519,0.155741,0.126347,0.408232,0.212084,0.184959,0.173273,0.146496,0.369002,0.249682,0,0.084185,0.037259,0.298995,0.142077,0,0.244829,0.235584,0.478239,0.319689,0.071556,0.089088,0.109237,0.070007,0.107605,1.074923,1.123412,0.562516,1.278341,0.21498459999999997,0.408232,0.126347,0.44749300000000003,0.08949860000000001,0.016849178693336957,4,4.0,0.0,4.0,4.0,2,2.0,9.0,3.0,2.0,1
0.111128,0.125472,0.16153,0.199703,0.131562,0.06195,0.14091,0.195286,0.198977,0.112282,0,0.067045,0.087665,0.092082,0.024667,0,0.199337,0.269151,0.306598,0.219177,0.058427,0.073865,0.107621,0.106895,0.087615,0.729395,0.709405,0.271459,0.9942629999999999,0.145879,0.199703,0.111128,0.434423,0.0868846,0.019027836761965348,4,4.0,0.0,4.0,4.0,5,5.0,9.0,4.0,2.0,1
0.148973,0.06844,0.17344,0.151085,0.49331,0.14145,0.073174,0.178183,0.177678,0.456779,0,0.011651999999999996,0.088614,0.061516,0.377148,0,0.153266,0.263009,0.267247,0.572941,0.080092,0.084826,0.089569,0.116162,0.079631,1.035248,1.027264,0.515626,1.256463,0.20704960000000003,0.49331,0.06844,0.45028,0.090056,0.013543081082235316,4,4.0,4.0,0.0,4.0,3,2.0,3.0,9.0,3.0,1
0.1075,0.178496,0.136883,0.147335,0.590975,0.119735,0.186497,0.117628,0.186602,0.57432,0,0.08663,0.037016,0.066723,0.471096,0,0.278363,0.217495,0.267214,0.694199,0.091866,0.099867,0.080612,0.119879,0.103224,1.161189,1.184782,0.661465,1.457271,0.2322378,0.590975,0.1075,0.495448,0.0990896,0.012988447676300658,4,4.0,4.0,0.0,4.0,5,4.0,2.0,9.0,3.0,1
0.090691,0.181525,0.195268,0.161719,0.160594,0.090318,0.179581,0.169477,0.211593,0.13312,0,0.078674,0.094361,0.086603,0.035604,0,0.282432,0.270384,0.286709,0.25811,0.102851,0.100907,0.075116,0.12499,0.097516,0.789797,0.7840889999999999,0.295242,1.097635,0.1579594,0.195268,0.090691,0.50138,0.100276,0.015864764618487095,4,4.0,4.0,4.0,0.0,4,2.0,3.0,2.0,9.0,1
0.268384,0.109542,0.154914,0.091962,0.233133,0.32744,0.097147,0.091222,0.127185,0.223378,0,0.047030000000000016,0.010737,0.011477,0.117425,0,0.253719,0.235399,0.20767,0.339086,0.156572,0.144177,0.080485,0.115708,0.105953,0.857935,0.866372,0.09260899999999998,1.035874,0.171587,0.268384,0.091962,0.602895,0.12057899999999999,0.027193885364176995,4,4.0,4.0,4.0,0.0,5,4.0,3.0,5.0,9.0,1
0.351776,0.106366,0.090659,0.162092,0.200345,0.341144,0.163744,0.067232,0.134883,0.174828,0,0.011045,0.062039999999999984,0.03282,0.098282,0,0.259065,0.219931,0.264155,0.276891,0.095321,0.152699,0.129272,0.102063,0.076546,0.911238,0.881831,0.08010700000000001,1.020042,0.1822476,0.351776,0.090659,0.555901,0.11118019999999999,0.026777936256552705,4,4.0,4.0,4.0,4.0,3,4.0,5.0,2.0,2.0,1
0.15288,0.32753,0.090187,0.171069,0.185456,0.188435,0.319982,0.146752,0.143677,0.192479,0,0.215429,0.01436599999999999,0.009951,0.05173,0,0.432083,0.251305,0.304795,0.326205,0.112101,0.104553,0.161118,0.133726,0.140749,0.927122,0.991325,0.26274400000000003,1.3143880000000001,0.1854244,0.32753,0.090187,0.652247,0.1304494,0.020320768731521954,0,4.0,4.0,4.0,4.0,9,2.0,5.0,4.0,5.0,1
0.164578,0.162575,0.197472,0.12276,0.147477,0.112469,0.19537,0.193033,0.11856,0.115217,0,0.073935,0.076037,0.005764,0.034681,0,0.28401,0.314468,0.235556,0.228013,0.08864,0.121435,0.116996,0.112796,0.080536,0.794862,0.734649,0.190417,1.062047,0.15897239999999999,0.197472,0.12276,0.520403,0.1040806,0.016350542934104668,4,0.0,4.0,4.0,4.0,2,9.0,4.0,1.0,4.0,1
0.166853,0.150353,0.246579,0.179892,0.106259,0.227084,0.136714,0.20869,0.19052,0.076177,0,0.009586,0.119451,0.090653,0.006392,0,0.277481,0.335818,0.279759,0.176044,0.140767,0.127128,0.089239,0.099867,0.069785,0.849936,0.839185,0.226082,1.069102,0.16998719999999998,0.246579,0.106259,0.526786,0.1053572,0.02562476048200256,0,4.0,4.0,4.0,4.0,9,5.0,5.0,4.0,2.0,1
0.104901,0.208822,0.547388,0.304639,0.111349,0.304044,0.069086,0.536904,0.293926,0.084671,0,0.06010599999999999,0.418196,0.185931,0.003354,0,0.338014,0.666096,0.412634,0.192666,0.268928,0.129192,0.118708,0.107995,0.081317,1.277099,1.288631,0.5473750000000001,1.60941,0.2554198,0.547388,0.104901,0.70614,0.141228,0.06580739457842105,0,4.0,8.0,4.0,4.0,9,1.0,7.0,4.0,1.0,1
0.240791,0.087338,0.072846,0.242656,0.212883,0.242814,0.138615,0.064124,0.22653,0.230562,0,0.003998,0.06177100000000002,0.116761,0.103114,0,0.221955,0.198741,0.352425,0.340331,0.08334,0.134617,0.125895,0.109769,0.127448,0.856514,0.902645,0.16210199999999997,1.113452,0.1713028,0.242656,0.072846,0.5810690000000001,0.1162138,0.018334845659563104,4,4.0,4.0,4.0,0.0,3,5.0,5.0,4.0,9.0,1
0.276317,0.085176,0.167764,0.109004,0.131334,0.212261,0.112927,0.145183,0.132064,0.136458,0,0.021784,0.076621,0.040442,0.039712,0,0.176319,0.236326,0.200626,0.22808,0.063392,0.091143,0.068562,0.091622,0.096746,0.769595,0.738893,0.178559,0.841351,0.153919,0.276317,0.085176,0.41146499999999997,0.08229299999999999,0.013564881953043307,4,4.0,4.0,4.0,0.0,3,5.0,5.0,2.0,9.0,1
0.455024,0.187294,0.12971,0.131418,0.199361,0.504957,0.149499,0.130515,0.091984,0.243888,0,0.040615,0.020826,0.021729,0.129106,0,0.296178,0.239399,0.201673,0.314143,0.146679,0.108884,0.109689,0.070255,0.114782,1.1028069999999999,1.120843,0.212276,1.051393,0.22056139999999996,0.455024,0.12971,0.550289,0.11005780000000001,0.024286650912795697,4,4.0,4.0,4.0,0.0,4,1.0,4.0,2.0,9.0,1
0.286635,0.311439,0.231897,0.314191,0.072067,0.338518,0.233253,0.260707,0.336787,0.139742,0,0.144774,0.143418,0.196902,0.06781800000000004,0,0.399918,0.349186,0.454076,0.279627,0.166665,0.088479,0.117289,0.139885,0.20756,1.216229,1.309007,0.417276,1.482807,0.24324580000000004,0.314191,0.072067,0.719878,0.1439756,0.04090614876812531,4,4.0,0.0,4.0,4.0,1,3.0,9.0,5.0,4.0,1
0.170873,0.142341,0.574655,0.305445,0.084429,0.061311,0.139552,0.567417,0.350544,0.061297,0,0.044343,0.479446,0.217474,0.048641000000000045,0,0.23755,0.662626,0.438515,0.194367,0.097998,0.095209,0.087971,0.13307,0.109938,1.277743,1.180121,0.692622,1.533058,0.2555486,0.574655,0.084429,0.524186,0.1048372,0.015792749923936613,4,4.0,0.0,4.0,4.0,5,2.0,9.0,4.0,5.0,1
0.127013,0.184376,0.161352,0.08644,0.155071,0.094197,0.199288,0.150456,0.087335,0.158455,0,0.107254,0.069318,0.005302,0.073038,0,0.27641,0.24249,0.168473,0.240488,0.077122,0.092034,0.081138,0.082033,0.085417,0.714252,0.689731,0.254912,0.927861,0.1428504,0.184376,0.08644,0.41774400000000006,0.0835488,0.004998042712902725,4,4.0,4.0,4.0,4.0,2,2.0,3.0,2.0,3.0,1
0.224105,0.25834,0.08304,0.202176,0.143971,0.243701,0.232045,0.096506,0.24278,0.094157,0,0.153327,0.004322,0.109992,0.011183,0,0.337058,0.175224,0.334964,0.226945,0.105013,0.078718,0.092184,0.132788,0.082974,0.911632,0.909189,0.278824,1.074191,0.1823264,0.25834,0.08304,0.4916769999999999,0.09833539999999999,0.019443388095699777,0,4.0,4.0,4.0,4.0,9,3.0,4.0,1.0,3.0,1
0.273089,0.11482,0.131051,0.147784,0.090287,0.299379,0.084937,0.191549,0.083748,0.060646,0,0.005556,0.05167,0.007905,0.014444,0,0.194201,0.27093,0.223627,0.136489,0.109264,0.079381,0.139879,0.075843,0.046202,0.757031,0.720259,0.079575,0.8252470000000001,0.15140620000000002,0.273089,0.090287,0.45056900000000005,0.09011380000000001,0.031907366543793614,0,4.0,4.0,4.0,4.0,9,2.0,5.0,4.0,2.0,1
0.240393,0.231999,0.353356,0.208487,0.180599,0.282224,0.241652,0.379175,0.168961,0.187274,0,0.143966,0.25567,0.084982,0.09662,0,0.329685,0.476861,0.292466,0.271253,0.088033,0.097686,0.123505,0.083979,0.090654,1.214834,1.259286,0.581238,1.370265,0.24296679999999998,0.353356,0.180599,0.483857,0.0967714,0.01409219342189143,4,0.0,4.0,4.0,4.0,2,9.0,6.0,3.0,2.0,1
0.235482,0.139517,0.118593,0.180908,0.201796,0.204021,0.195844,0.099032,0.176968,0.187217,0,0.080324,0.003073,0.084949,0.109777,0,0.255037,0.214552,0.272927,0.279236,0.059193,0.11552,0.095959,0.092019,0.07744,0.876296,0.863082,0.278123,1.021752,0.1752592,0.235482,0.118593,0.44013100000000005,0.08802620000000001,0.01885842972678266,4,4.0,4.0,4.0,0.0,2,2.0,4.0,3.0,9.0,1
0.286063,0.070847,0.133983,0.146808,0.135493,0.304886,0.105002,0.098678,0.127111,0.164973,0,0.025415999999999994,0.003565,0.051695,0.060077,0,0.201265,0.229096,0.222224,0.240389,0.096263,0.130418,0.095113,0.075416,0.104896,0.7731939999999999,0.80065,0.089921,0.8929739999999999,0.15463880000000002,0.286063,0.070847,0.502106,0.10042120000000002,0.017835691670355824,4,4.0,4.0,4.0,0.0,2,5.0,4.0,2.0,9.0,1
0.354024,0.095577,0.158608,0.070354,0.122633,0.3202,0.12381,0.140884,0.13442,0.088639,0,0.024505,0.059303,0.011226999999999987,0.02301399999999998,0,0.194882,0.240189,0.216001,0.234286,0.071072,0.099305,0.081581,0.145647,0.111653,0.801196,0.807953,0.049567000000000035,0.885358,0.1602392,0.354024,0.070354,0.509258,0.1018516,0.025995656080199245,4,4.0,4.0,4.0,4.0,3,4.0,3.0,5.0,4.0,1
0.256869,0.051832,0.32958,0.27137,0.172057,0.297307,0.051212,0.277941,0.304529,0.119803,0,0.10025899999999999,0.178109,0.171538,0.039066,0,0.203303,0.429412,0.404361,0.252794,0.152091,0.151471,0.099832,0.132991,0.080737,1.081708,1.050792,0.288454,1.28987,0.21634159999999997,0.32958,0.051832,0.617122,0.12342439999999999,0.02856123603487776,4,4.0,0.0,4.0,4.0,3,4.0,9.0,6.0,3.0,1
0.117754,0.28233,0.124776,0.253332,0.15099,0.123468,0.306702,0.094318,0.310688,0.100538,0,0.195879,0.013953,0.172967,0.013269,0,0.393153,0.205141,0.391053,0.238259,0.086451,0.110823,0.080365,0.137721,0.087269,0.9291820000000001,0.9357139999999999,0.39606800000000003,1.227606,0.18583639999999998,0.28233,0.117754,0.5026290000000001,0.10052580000000003,0.021306411376860256,4,4.0,4.0,4.0,4.0,5,3.0,3.0,1.0,4.0,1
0.236004,0.241798,0.115503,0.185122,0.370007,0.248772,0.240435,0.123996,0.207161,0.342998,0,0.141761,0.016829,0.077955,0.240801,0,0.340472,0.22267,0.314328,0.472204,0.100037,0.098674,0.107167,0.129206,0.102197,1.148434,1.163362,0.477346,1.349674,0.2296868,0.370007,0.115503,0.537281,0.1074562,0.011251383797560188,0,4.0,4.0,0.0,4.0,9,4.0,2.0,9.0,4.0,1
0.192237,0.107787,0.160488,0.270142,0.243509,0.193496,0.095089,0.15476,0.306861,0.211125,0,0.004331,0.06973,0.185112,0.12176,0,0.198545,0.245518,0.391891,0.332874,0.103456,0.090758,0.08503,0.121749,0.089365,0.974163,0.961331,0.38093299999999997,1.168828,0.19483259999999997,0.270142,0.107787,0.49035799999999996,0.0980716,0.013334076594950247,4,4.0,4.0,0.0,4.0,4,2.0,3.0,9.0,2.0,1
0.115675,0.157159,0.126147,0.129347,0.189572,0.1522,0.138103,0.108113,0.136601,0.193537,0,0.031269,0.019313,0.040547,0.093518,0,0.263993,0.214947,0.225401,0.289591,0.12589,0.106834,0.0888,0.096054,0.100019,0.7179,0.728554,0.184647,0.9939319999999999,0.14357999999999999,0.189572,0.115675,0.517597,0.1035194,0.01261805096835482,4,4.0,4.0,0.0,4.0,5,4.0,2.0,9.0,1.0,1
0.106368,0.144963,0.137358,0.117779,0.122098,0.135006,0.113885,0.150247,0.142663,0.103291,0,0.016306,0.039779,0.007311,0.013253999999999988,0,0.242542,0.247826,0.253131,0.238643,0.128657,0.097579,0.110468,0.135352,0.116545,0.628566,0.645092,0.05014200000000001,0.982142,0.12571320000000002,0.144963,0.106368,0.588601,0.11772020000000001,0.013342693901907515,4,0.0,4.0,4.0,4.0,2,9.0,2.0,5.0,4.0,1
0.139885,0.220443,0.115206,0.22047,0.120499,0.112458,0.225544,0.131248,0.208313,0.089458,0,0.131325,0.020987,0.110209,0.022395,0,0.314662,0.225467,0.318574,0.187562,0.089118,0.094219,0.110261,0.098104,0.067063,0.816503,0.767021,0.284916,1.046265,0.16330060000000002,0.22047,0.115206,0.458765,0.091753,0.014180985480565164,4,4.0,0.0,4.0,4.0,2,2.0,9.0,2.0,3.0,1
0.10626,0.155114,0.104553,0.188971,0.366159,0.165177,0.12371,0.099914,0.222826,0.287361,0,0.029134,0.009977,0.099034,0.242367,0,0.24969,0.19449,0.312763,0.411153,0.12598,0.094576,0.089937,0.123792,0.044994,0.921057,0.898988,0.380512,1.168096,0.1842114,0.366159,0.104553,0.479279,0.0958558,0.02936491606253967,4,4.0,4.0,0.0,4.0,1,3.0,2.0,9.0,4.0,1
0.128093,0.11954,0.150007,0.118639,0.291217,0.19962,0.063263,0.184943,0.151268,0.318872,0,0.003019,0.089763,0.023459,0.163408,0,0.179784,0.245187,0.246448,0.446681,0.116521,0.060244,0.09518,0.127809,0.155464,0.807496,0.917966,0.279649,1.1181,0.1614992,0.291217,0.118639,0.555218,0.11104359999999999,0.031989078289941394,4,4.0,4.0,0.0,4.0,1,3.0,2.0,9.0,4.0,1
0.190559,0.179281,0.280191,0.692992,0.1211,0.140104,0.166574,0.29764,0.701233,0.133949,0,0.074272,0.187889,0.583241,0.003108,0,0.271583,0.389942,0.810984,0.251941,0.105009,0.092302,0.109751,0.117992,0.130841,1.464123,1.4395,0.84851,1.72445,0.2928246,0.692992,0.1211,0.555895,0.111179,0.012879910139438091,4,4.0,0.0,4.0,4.0,1,4.0,9.0,3.0,4.0,1
0.194388,0.151943,0.577506,0.311362,0.232973,0.159555,0.136138,0.657644,0.262049,0.21699,0,0.055935,0.497303,0.151021,0.121945,0,0.232146,0.737847,0.42239,0.328018,0.096008,0.080203,0.160341,0.111028,0.095045,1.468172,1.432376,0.8262039999999999,1.720401,0.2936344000000001,0.577506,0.151943,0.542625,0.10852500000000001,0.02768278973658544,4,4.0,8.0,4.0,0.0,2,4.0,7.0,4.0,9.0,1
0.238596,0.126716,0.188031,0.028608,0.222064,0.260146,0.097731,0.167202,0.064269,0.240979,0,0.010121,0.100421,0.03817300000000001,0.119622,0,0.214326,0.254812,0.13105,0.343421,0.116595,0.08761,0.066781,0.102442,0.121357,0.804015,0.830327,0.191991,0.9436089999999999,0.16080299999999997,0.238596,0.028608,0.494785,0.09895699999999999,0.01994519317529916,4,4.0,4.0,4.0,0.0,3,2.0,3.0,4.0,9.0,1
0.27393,0.098901,0.207322,0.083356,0.235541,0.243467,0.110816,0.181145,0.105356,0.279322,0,0.008007,0.104513,0.006724,0.136909,0,0.20171,0.283954,0.181988,0.377954,0.090894,0.102809,0.076632,0.098632,0.142413,0.89905,0.920106,0.256153,1.045606,0.17981,0.27393,0.083356,0.51138,0.10227599999999999,0.021962268799010726,4,4.0,4.0,4.0,0.0,2,5.0,3.0,4.0,9.0,1
0.258781,0.144093,0.122833,0.110546,0.14388,0.2335,0.108325,0.11797,0.103109,0.153109,0,0.026961,0.041469,0.034045,0.074816,0,0.225457,0.199334,0.17961,0.222173,0.117132,0.081364,0.076501,0.069064,0.078293,0.780133,0.716013,0.17729099999999998,0.826574,0.1560266,0.258781,0.110546,0.422354,0.0844708,0.01682532973109294,4,4.0,4.0,4.0,0.0,4,1.0,5.0,2.0,9.0,1
0.368009,0.145986,0.25417,0.031504,0.181513,0.374934,0.148941,0.287978,0.008946,0.19329,0,0.060768,0.165997,0.09047700000000003,0.08209,0,0.234159,0.376151,0.130927,0.292713,0.085218,0.088173,0.121981,0.099423,0.1112,0.981182,1.014089,0.21837799999999996,1.03395,0.1962364,0.368009,0.031504,0.505995,0.101199,0.013857378814191376,4,4.0,4.0,4.0,4.0,3,2.0,2.0,5.0,4.0,1
0.147443,0.107461,0.256903,0.189867,0.226096,0.138599,0.100935,0.269392,0.199965,0.230535,0,0.005105,0.161073,0.081548,0.107679,0,0.203291,0.365222,0.308284,0.348952,0.102356,0.09583,0.108319,0.118417,0.122856,0.92777,0.939426,0.35540499999999997,1.225749,0.185554,0.256903,0.107461,0.547778,0.1095556,0.009971765793479108,4,0.0,4.0,4.0,4.0,2,9.0,2.0,1.0,2.0,1
0.127246,0.270083,0.123526,0.31989,0.227724,0.064216,0.325961,0.154503,0.269162,0.205356,0,0.210257,0.007822,0.173209,0.131771,0,0.385787,0.270207,0.415843,0.301309,0.059826,0.115704,0.146681,0.095953,0.073585,1.0684690000000001,1.019198,0.523059,1.373146,0.21369380000000002,0.31989,0.123526,0.49174900000000005,0.09834980000000001,0.030790246139971018,4,0.0,4.0,4.0,4.0,4,9.0,2.0,5.0,5.0,1
0.13335,0.217485,0.196136,0.112814,0.198384,0.155222,0.217048,0.262043,0.092699,0.191164,0,0.122028,0.101116,0.04811299999999996,0.057572,0,0.312505,0.357063,0.253626,0.331976,0.095457,0.09502,0.160927,0.140812,0.133592,0.858169,0.918176,0.23260300000000003,1.2551700000000001,0.1716338,0.217485,0.112814,0.6258079999999999,0.12516159999999998,0.026023258109621857,4,0.0,4.0,4.0,4.0,5,9.0,4.0,4.0,4.0,1
0.244331,0.11686,0.150024,0.177011,0.395697,0.20876,0.091468,0.167333,0.188321,0.383556,0,0.018839,0.077395,0.087073,0.294449,0,0.189489,0.239962,0.278259,0.484804,0.098021,0.072629,0.089938,0.101248,0.089107,1.083923,1.039438,0.477756,1.192514,0.2167846,0.395697,0.11686,0.450943,0.0901886,0.00993205949639852,4,4.0,4.0,0.0,4.0,3,2.0,3.0,9.0,4.0,1
0.14672,0.236443,0.518167,0.122192,0.134361,0.147482,0.260664,0.489597,0.125501,0.1925,0,0.146574,0.404077,0.036672,0.045532,0,0.350533,0.603687,0.211021,0.281329,0.089869,0.11409,0.08552,0.088829,0.146968,1.157883,1.215744,0.6328550000000001,1.44657,0.2315766,0.518167,0.122192,0.525276,0.10505519999999999,0.023297401961592194,4,0.0,4.0,4.0,4.0,2,9.0,3.0,3.0,5.0,1
0.133488,0.217727,0.2579,0.204681,0.098251,0.139315,0.181929,0.219792,0.302084,0.089935,0,0.064932,0.140903,0.125792,0.07804100000000003,0,0.334724,0.336789,0.380973,0.266227,0.152795,0.116997,0.078889,0.176292,0.167976,0.912047,0.933055,0.253586,1.318713,0.1824094,0.2579,0.098251,0.6929489999999999,0.13858979999999999,0.03610325989381014,4,4.0,0.0,4.0,4.0,4,6.0,9.0,4.0,5.0,1
0.203818,0.218573,0.132384,0.420673,0.07316,0.120608,0.230098,0.155963,0.390114,0.061818,0,0.133807,0.036093,0.300803,0.016151000000000026,0,0.314864,0.252254,0.509984,0.151129,0.084766,0.096291,0.11987,0.089311,0.077969,1.048608,0.958601,0.45455199999999996,1.228231,0.20972160000000004,0.420673,0.07316,0.468207,0.0936414,0.014409087751832179,4,4.0,0.0,4.0,4.0,3,2.0,9.0,3.0,4.0,1
0.164707,0.111123,0.197939,0.078269,0.190126,0.180952,0.128836,0.199377,0.042617,0.195151,0,0.016909,0.086012,0.035096000000000016,0.112413,0,0.22305,0.311304,0.155982,0.272864,0.094214,0.111927,0.113365,0.077713,0.082738,0.742164,0.746933,0.18023799999999998,0.9632000000000001,0.1484328,0.197939,0.078269,0.47995699999999997,0.09599139999999999,0.014619828953855784,4,0.0,4.0,4.0,4.0,2,9.0,6.0,3.0,2.0,1
0.22911,0.1805,0.117392,0.176665,0.154411,0.239228,0.195394,0.090948,0.19879,0.151809,0,0.087644,0.009642,0.095359,0.05098,0,0.28825,0.198698,0.280096,0.25524,0.092856,0.10775,0.081306,0.103431,0.100829,0.858078,0.876169,0.243625,1.022284,0.17161559999999998,0.22911,0.117392,0.486172,0.0972344,0.009325032516833386,4,4.0,4.0,4.0,0.0,2,2.0,4.0,3.0,9.0,1
0.227056,0.174803,0.071337,0.177868,0.317425,0.227208,0.166929,0.058153,0.229444,0.287176,0,0.073822,0.021769999999999956,0.097945,0.185926,0,0.26791,0.15126,0.309367,0.418675,0.100981,0.093107,0.079923,0.131499,0.10125,0.968489,0.9689099999999999,0.3359230000000001,1.1472120000000001,0.19369779999999998,0.317425,0.071337,0.5067600000000001,0.10135200000000003,0.016947989379274466,4,4.0,4.0,4.0,0.0,2,2.0,5.0,5.0,9.0,1
0.119355,0.211068,0.110859,0.143888,0.151047,0.127897,0.203522,0.08828,0.146523,0.169556,0,0.101276,0.008613,0.064221,0.068745,0,0.313314,0.190526,0.22619,0.251858,0.109792,0.102246,0.079667,0.082302,0.100811,0.736217,0.735778,0.24285500000000002,0.981888,0.14724339999999997,0.211068,0.110859,0.47481799999999996,0.0949636,0.011844061543237607,4,4.0,4.0,4.0,0.0,2,1.0,5.0,5.0,9.0,1
0.370467,0.218639,0.115284,0.058221,0.271736,0.358804,0.241774,0.140161,0.061384,0.253934,0,0.129491,0.003001,0.07893899999999998,0.131413,0,0.330922,0.252444,0.198544,0.394257,0.089148,0.112283,0.13716,0.140323,0.122521,1.034347,1.056057,0.18496600000000002,1.176167,0.20686939999999998,0.370467,0.058221,0.6014349999999999,0.12028699999999999,0.018573268522260697,4,4.0,4.0,4.0,0.0,3,1.0,2.0,3.0,9.0,1
0.384981,0.083992,0.259648,0.157078,0.201807,0.386257,0.147084,0.184463,0.138159,0.215866,0,0.03980499999999998,0.072759,0.045374,0.109022,0,0.270881,0.371352,0.249863,0.308651,0.123797,0.186889,0.111704,0.092785,0.106844,1.087506,1.071829,0.18735000000000002,1.200747,0.2175012,0.384981,0.083992,0.6220190000000001,0.12440380000000002,0.032784595269119914,4,4.0,4.0,4.0,0.0,4,5.0,4.0,2.0,9.0,1
